Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	90	2.5344973246972686	6.993494935149145E-13	YWHAE, TES, DDX3X, ARHGAP1, HDLBP, PARK7, ENO1, FNBP1L, CLINT1, GOLGA3, LASP1, ATIC, CAPZB, MPRIP, PPME1, KIF5B, BSG, TNKS1BP1, ARFIP2, LRRFIP1, EMD, TBC1D10A, SH3GL1, SCYL1, EIF2A, UNC45A, LYPLA2, DBNL, ANXA2, SWAP70, CSNK1D, RANGAP1, GAPVD1, PLCB3, PKM, GPRC5A, EEF1D, NUMB, FSCN1, EXOC3, PLIN3, MAPRE1, PFN1, ALDOA, DBN1, EPHA2, PLEC, MACF1, LRRC59, RAB1A, NOTCH3, DDX6, AHNAK, CAPG, ASAP1, SLC3A2, IQGAP1, RTN4, CORO1B, CNN3, PSMB6, CNN2, LIMA1, KLC2, CALD1, BAG3, PRDX1, STK38, FLNB, EPS8L2, RPS2, ABCF3, ARGLU1, MARK2, SNX5, NOP56, PTPN1, RANBP1, HSPA8, RPL23A, PRDX6, VASN, RAB10, PPFIBP1, EIF5, HNRNPK, VAPA, VAPB, EIF4G1, PICALM	2606	271	16792	2.1399382067496804	3.982681406888844E-9	1.4162508183599394E-9	1.4055574408025247E-9
GOTERM_BP_DIRECT	GO:0006413~translational initiation	57	1.6051816389749365	7.004558756664515E-13	EIF4A1, RPL5, RPL30, RPL3, RPLP1, RPL10A, RPL9, RPS14, RPS17, RPS19, RPL18A, RPS18, RPLP2, RPL35, RPL37, RPS10, RPS13, RPS12, EIF2A, RPS9, RPS7, RPL23, RPS5, RPS6, RPSA, RPL27, PABPC1, UBA52, RPL10, RPL12, RPS3, RPL13, RPS2, RPS27A, RPL18, EIF4E, RPL17, EIF4B, RPL41, EIF2B3, RPL23A, RPL3L, RPS25, EIF5, RPS27, COPS5, EIF3K, EIF6, RPS29, RPL27A, AGO2, EIF3G, FAU, EIF3D, EIF4G3, EIF3A, EIF4G1	2606	137	16792	2.6809104200861573	3.989004127014084E-9	1.4162508183599394E-9	1.4055574408025247E-9
GOTERM_BP_DIRECT	GO:0006614~SRP-dependent cotranslational protein targeting to membrane	45	1.2672486623486343	7.460495970289409E-13	RPL5, RPL30, RPL3, RPL10, RPLP1, RPL12, RPL10A, RPL9, RPS14, RPS17, SRP72, RPS19, RPL18A, RPS18, RPS3, RPL35, RPLP2, RPL13, RPL37, RPS2, RPS27A, RPL18, RPL17, RPS10, RPS13, SEC63, RPS12, RPL41, RPS9, RPS7, RPL23, RPS5, SSR3, RPS6, RPL23A, RPSA, SRP9, RPL3L, RPS25, RPS27, RPS29, RPL27A, RPL27, FAU, UBA52	2606	94	16792	3.084698159729593	4.248867924161459E-9	1.4162508183599394E-9	1.4055574408025247E-9
GOTERM_BP_DIRECT	GO:0000184~nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	51	1.4362151506617853	3.4553430527946538E-12	RPL5, SMG1, RPL30, RPL3, RPLP1, SMG9, RPL10A, SMG7, RPL9, SMG5, SMG6, RPS14, RPS17, RPS19, RPL18A, RPS18, RPLP2, RPL35, RPL37, RPS10, RPS13, RPS12, RPS9, RPS7, RPL23, RPS5, RPS6, RPSA, UHMK1, RPL27, ETF1, PABPC1, UBA52, RPL10, RPL12, PPP2CA, RPS3, RPL13, RPS2, RPS27A, RPL18, RPL17, RPL41, RPL23A, RPL3L, RPS25, RPS27, RPS29, RPL27A, FAU, EIF4G1	2606	119	16792	2.7615393049007784	1.9678201623740676E-8	4.9195446714163885E-9	4.882399733598846E-9
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	74	2.083920022528865	1.0737489145174383E-11	RPL5, RPL30, DDX49, RPL3, RPLP1, RRP1, RPL10A, RPL9, RRP8, RPS14, RPS17, RPS19, RPL18A, RPS18, RPLP2, RPL35, RPL37, RPS10, RPP38, RPS13, DIS3L2, PELP1, RPS12, RPS9, RPS7, IMP3, RPL23, RPS5, RPS6, DDX56, WDR75, CSNK1D, IMP4, RPSA, SENP3, CCDC86, RPL27, UBA52, RPL10, RPL12, ISG20L2, NOLC1, SNU13, NOL6, RRP7A, EXOSC7, EXOSC6, EXOSC4, PES1, BMS1, RPS3, RRP36, RPL13, RPS2, RPS27A, RPL18, RPL17, NOP56, RPL41, RIOK3, RPL23A, RRP1B, PA2G4, GTF2H5, RPL3L, BYSL, ISG20, RPS25, TBL3, RPS27, RPS29, RPL27A, MPHOSPH10, FAU	2606	214	16792	2.228157881524304	6.11501858038821E-8	1.2230000136353623E-8	1.2137657729705124E-8
GOTERM_BP_DIRECT	GO:0006412~translation	80	2.2528865108420164	2.1936617090226795E-10	RPL5, SLC25A3, RPL30, MRPS16, RPL3, RPLP1, MRPS12, RMND1, RPL10A, RPL9, MRPL35, MRPL4, RPS14, RPS17, MRPL2, RPS19, RPL18A, RPL36AL, RPS18, RPLP2, ZNF525, AKT1, RPL35, RPL37, SLC25A45, RPS10, RPS13, RPS12, RPS9, RPS7, RPL23, RPS5, PABPC4, RPS6, MRPS23, MRPL49, RPSA, SLC25A16, SLC25A15, SLC25A17, RPL27, UBA52, SLC25A11, RPL10, MRPS36, RPL12, SNU13, EGFR, PDF, RPS3, RPL13, IGF2BP3, SLC25A20, RPS2, RPS27A, RPL18, SLC25A22, RPL17, SLC25A25, RPL41, MRPL28, EIF2AK2, RPL23A, GTF2H2, RPL17-C18ORF32, HARS2, MRPL24, RPL3L, SLC25A38, RPS25, RPS27, COPS5, NACA, RPS29, RPL27A, AGO2, RPS6KB2, FAU, SLC25A33, EIF4G1	2606	253	16792	2.0374993553945138	1.2492896824811695E-6	2.08215057214736E-7	2.066429329899364E-7
GOTERM_BP_DIRECT	GO:0019083~viral transcription	44	1.239087580963109	3.240182950822368E-9	RPL5, RPL30, POM121, RPL3, RPL10, RPLP1, RPL12, RPL10A, RPL9, NUP160, RPS14, RPS17, RPS19, POM121C, RPL18A, RPS18, RPS3, RPL35, RPLP2, RPL13, RPL37, RPS2, RPS27A, RPL18, RPL17, RPS10, RPS13, RPS12, RPL41, RPS9, RPS7, RPL23, RPS5, RPS6, RPL23A, RPSA, RPL3L, RPS25, RPS27, RPS29, RPL27A, RPL27, FAU, UBA52	2606	112	16792	2.5314110294923804	1.8452671391444575E-5	2.6361202721333407E-6	2.6162162911497177E-6
GOTERM_BP_DIRECT	GO:0060071~Wnt signaling pathway, planar cell polarity pathway	37	1.0419600112644325	3.394551500848872E-8	PSMD12, PSMD11, CLTC, PRICKLE2, ARRB2, PRICKLE1, PSMB10, PSMD8, CDC42, PSMB6, PSMB7, PSMD4, UBB, UBC, DVL1, AP2S1, PSMD1, PSMF1, RAC1, RPS27A, WNT1, GPC6, AP2M1, CTHRC1, FZD1, SMURF2, SMURF1, WNT5A, AP2B1, RHOA, VANGL1, PSMC6, PSMC3, PSME4, ROR1, PFN1, UBA52	2606	92	16792	2.591444492642397	1.933010258958756E-4	2.4164963496667908E-5	2.398250635349728E-5
GOTERM_BP_DIRECT	GO:0008283~cell proliferation	95	2.6753027316248943	2.6581274843897984E-7	ACHE, DAZAP1, USPL1, CD81, TUSC2, ILK, SIX1, ADRA1D, DDX41, CKS1B, KIF15, UBE2L3, FGF5, HHEX, MYC, FPGS, CDC27, PIM1, ANXA7, TSPO, AKT1, PIM2, RAC1, APPL2, MAP4K1, SPHK2, IGFBP4, ITGA2, EMP1, GNL3, MORF4L1, TXLNA, ZEB1, HOXB4, UBE2V2, FSCN1, RAF1, MAPRE1, GAS6, BCAT1, PPARD, SLC29A2, YAP1, KHDRBS1, DTYMK, PCNA, LRP1, PRKDC, SRRT, LRP2, TXN, EGFR, AURKB, ZFP36L1, GNAI2, RAP1B, DPH1, HLCS, PES1, PRDX1, UBR5, E4F1, BUB1, TCF7L2, STIL, TXNRD1, PTGES3, PLK1, STAT3, RPL23A, PA2G4, BYSL, CLK1, ISG20, TPX2, KITLG, CENPF, DAB2, GOLPH3, CDK7, RPS27, NR6A1, CNOT11, ERCC2, CDC16, GNB1, TNFSF9, NOX5, TACC1, HDGF, MAP3K11, BCAR1, SIPA1, BCL2L1, PICALM	2606	366	16792	1.6725169742796155	0.0015126585807573312	1.6820040026222115E-4	1.6693040601967933E-4
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	62	1.7459870459025626	2.956601423236801E-7	ATF2, CDKN1A, DYRK2, CIB1, ASH2L, ALKBH7, CHD2, BBC3, YY1, PIDD1, RASSF1, HERC2, CCND1, MYC, MACROD1, AKT1, ARMT1, ATMIN, NCOA6, ZBTB38, DDX11, SIRT4, RNF168, DDX39A, TRAF6, PSME4, WAC, NUPR2, YAP1, VCP, USP16, USP10, ZBTB1, TANK, FAAP20, NPAS2, RBBP5, UBR5, ABL1, RPS3, MAPK1, PMAIP1, MICA, BRD4, UBE2B, ATAD5, XRCC3, APTX, FANCG, FBXO31, SETX, BCL6, PITHD1, BCL3, NABP2, NABP1, RAD1, MMS19, ATM, TRIP12, CENPS, RAD9A	2606	208	16792	1.9206859909085543	0.0016823679894355514	1.6837845105333583E-4	1.6710711244134402E-4
